DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLL,9,9,TOTAL,99,2020,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLL,9,9,TOTAL,99,2021,7.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLL,9,9,TOTAL,99,2022,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLL,9,9,TOTAL,99,2023,8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLS,9,9,TOTAL,99,2019,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLS,9,9,TOTAL,99,2020,4.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLS,9,9,TOTAL,99,2021,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLS,9,9,TOTAL,99,2022,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,HOLS,9,9,TOTAL,99,2023,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,TRIP,9,9,TOTAL,99,2019,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,TRIP,9,9,TOTAL,99,2020,6.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,TRIP,9,9,TOTAL,99,2021,7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,TRIP,9,9,TOTAL,99,2022,7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF3,TRIP,9,9,TOTAL,99,2023,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,BUS,9,9,TOTAL,99,2019,3.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,BUS,9,9,TOTAL,99,2020,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,BUS,9,9,TOTAL,99,2021,2.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,BUS,9,9,TOTAL,99,2022,4.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,BUS,9,9,TOTAL,99,2023,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOL,9,9,TOTAL,99,2019,10.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOL,9,9,TOTAL,99,2020,10.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOL,9,9,TOTAL,99,2021,12.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOL,9,9,TOTAL,99,2022,7.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOL,9,9,TOTAL,99,2023,6.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLL,9,9,TOTAL,99,2019,11.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLL,9,9,TOTAL,99,2020,12,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLL,9,9,TOTAL,99,2021,13.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLL,9,9,TOTAL,99,2022,8.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLL,9,9,TOTAL,99,2023,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLS,9,9,TOTAL,99,2019,3.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLS,9,9,TOTAL,99,2020,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLS,9,9,TOTAL,99,2021,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLS,9,9,TOTAL,99,2022,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,HOLS,9,9,TOTAL,99,2023,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,TRIP,9,9,TOTAL,99,2019,9.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,TRIP,9,9,TOTAL,99,2020,10.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,TRIP,9,9,TOTAL,99,2021,12.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,TRIP,9,9,TOTAL,99,2022,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF4,TRIP,9,9,TOTAL,99,2023,6.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,BUS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOL,9,9,TOTAL,99,2019,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOL,9,9,TOTAL,99,2020,0.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOL,9,9,TOTAL,99,2021,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOL,9,9,TOTAL,99,2022,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOL,9,9,TOTAL,99,2023,1.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLL,9,9,TOTAL,99,2019,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLL,9,9,TOTAL,99,2020,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLL,9,9,TOTAL,99,2021,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLL,9,9,TOTAL,99,2022,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLL,9,9,TOTAL,99,2023,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLS,9,9,TOTAL,99,2019,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLS,9,9,TOTAL,99,2020,0.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLS,9,9,TOTAL,99,2021,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLS,9,9,TOTAL,99,2022,0.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,HOLS,9,9,TOTAL,99,2023,1.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,TRIP,9,9,TOTAL,99,2019,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,TRIP,9,9,TOTAL,99,2020,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,TRIP,9,9,TOTAL,99,2021,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,TRIP,9,9,TOTAL,99,2022,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF5,TRIP,9,9,TOTAL,99,2023,1.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,BUS,9,9,TOTAL,99,2019,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,BUS,9,9,TOTAL,99,2020,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,BUS,9,9,TOTAL,99,2021,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,BUS,9,9,TOTAL,99,2022,0.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOL,9,9,TOTAL,99,2019,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOL,9,9,TOTAL,99,2020,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOL,9,9,TOTAL,99,2021,3.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOL,9,9,TOTAL,99,2022,4.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOL,9,9,TOTAL,99,2023,7.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLL,9,9,TOTAL,99,2019,6.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLL,9,9,TOTAL,99,2020,6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLL,9,9,TOTAL,99,2021,4.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLL,9,9,TOTAL,99,2022,5.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLL,9,9,TOTAL,99,2023,8.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLS,9,9,TOTAL,99,2019,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLS,9,9,TOTAL,99,2020,0.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLS,9,9,TOTAL,99,2021,1.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLS,9,9,TOTAL,99,2022,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,HOLS,9,9,TOTAL,99,2023,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,TRIP,9,9,TOTAL,99,2019,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,TRIP,9,9,TOTAL,99,2020,5.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,TRIP,9,9,TOTAL,99,2021,3.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,TRIP,9,9,TOTAL,99,2022,4.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITF6,TRIP,9,9,TOTAL,99,2023,6.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,BUS,9,9,TOTAL,99,2019,12.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,BUS,9,9,TOTAL,99,2020,2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,BUS,9,9,TOTAL,99,2021,9.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,BUS,9,9,TOTAL,99,2022,4.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,BUS,9,9,TOTAL,99,2023,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOL,9,9,TOTAL,99,2019,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOL,9,9,TOTAL,99,2020,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOL,9,9,TOTAL,99,2021,8.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOL,9,9,TOTAL,99,2022,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOL,9,9,TOTAL,99,2023,6.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLL,9,9,TOTAL,99,2019,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLL,9,9,TOTAL,99,2020,6.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLL,9,9,TOTAL,99,2021,8.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLL,9,9,TOTAL,99,2022,8.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLL,9,9,TOTAL,99,2023,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLS,9,9,TOTAL,99,2019,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLS,9,9,TOTAL,99,2020,4.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLS,9,9,TOTAL,99,2021,4.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLS,9,9,TOTAL,99,2022,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,HOLS,9,9,TOTAL,99,2023,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,TRIP,9,9,TOTAL,99,2019,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,TRIP,9,9,TOTAL,99,2020,6.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,TRIP,9,9,TOTAL,99,2021,8.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,TRIP,9,9,TOTAL,99,2022,7.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG1,TRIP,9,9,TOTAL,99,2023,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,BUS,9,9,TOTAL,99,2019,3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,BUS,9,9,TOTAL,99,2020,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,BUS,9,9,TOTAL,99,2021,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,BUS,9,9,TOTAL,99,2022,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOL,9,9,TOTAL,99,2019,4.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOL,9,9,TOTAL,99,2020,6.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOL,9,9,TOTAL,99,2021,7.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOL,9,9,TOTAL,99,2022,6.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOL,9,9,TOTAL,99,2023,8.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLL,9,9,TOTAL,99,2019,4.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLL,9,9,TOTAL,99,2020,7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLL,9,9,TOTAL,99,2021,8.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLL,9,9,TOTAL,99,2022,7.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLL,9,9,TOTAL,99,2023,9.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLS,9,9,TOTAL,99,2019,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLS,9,9,TOTAL,99,2020,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLS,9,9,TOTAL,99,2021,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLS,9,9,TOTAL,99,2022,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,HOLS,9,9,TOTAL,99,2023,1.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,TRIP,9,9,TOTAL,99,2019,4.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,TRIP,9,9,TOTAL,99,2020,6.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,TRIP,9,9,TOTAL,99,2021,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,TRIP,9,9,TOTAL,99,2022,6.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITG2,TRIP,9,9,TOTAL,99,2023,7.8,,,,,,,,,,,,,,
