"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIPOITTER1A","Tipo di località","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-02","Feb-2023",1532443,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-03","Mar-2023",1649289,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-04","Apr-2023",2884932,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-05","Mag-2023",2200575,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-06","Giu-2023",4832578,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-07","Lug-2023",6078980,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-08","Ago-2023",6725588,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-09","Set-2023",3674552,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-10","Ott-2023",1789164,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-11","Nov-2023",1194355,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR","località di interesse turistico","2023-12","Dic-2023",2116088,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-01","Gen-2017",1218023,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-02","Feb-2017",1255897,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-03","Mar-2017",1521217,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-04","Apr-2017",1661883,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-05","Mag-2017",1529621,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-06","Giu-2017",1511158,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-07","Lug-2017",1424057,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-08","Ago-2017",1324991,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-09","Set-2017",1449063,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-10","Ott-2017",1533622,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-11","Nov-2017",1489383,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2017-12","Dic-2017",1559432,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-01","Gen-2023",270438,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-02","Feb-2023",244136,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-03","Mar-2023",333453,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-04","Apr-2023",545117,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-05","Mag-2023",438977,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-06","Giu-2023",512597,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-07","Lug-2023",547328,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-08","Ago-2023",638067,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-09","Set-2023",502203,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-10","Ott-2023",439266,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-11","Nov-2023",333950,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_HIST_ART","città di interesse storico e artistico","2023-12","Dic-2023",398278,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-01","Gen-2017",704456,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-02","Feb-2017",661196,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-03","Mar-2017",532211,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-04","Apr-2017",302159,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-05","Mag-2017",188257,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-06","Giu-2017",534917,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-07","Lug-2017",1150587,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-08","Ago-2017",1425601,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-09","Set-2017",428470,,
"IT","Italia","AR","arrivi ","N","dati grezzi","ALL","totale esercizi ricettivi","551_553","alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","TOUR_MOUNT","località montane","2017-10","Ott-2017",219794,,
