DATAFLOW,FREQ,REF_AREA,DATA_TYPE,ADJUSTMENT,TYPE_ACCOMMODATION,ECON_ACTIVITY_NACE_2007,COUNTRY_RES_GUESTS,LOCALITY_TYPE,URBANIZ_DEGREE,COASTAL_AREA,SIZE_BY_NUMBER_ROOMS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_ADJUSTMENT,NOTE_TYPE_ACCOMMODATION,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_COUNTRY_RES_GUESTS,NOTE_LOCALITY_TYPE,NOTE_URBANIZ_DEGREE,NOTE_COASTAL_AREA,NOTE_SIZE_BY_NUMBER_ROOMS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR,ALL,ALL,TOT,2023,19063804,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR_HILL,ALL,ALL,TOT,2023,569341,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR_HIST_ART,ALL,ALL,TOT,2023,2763948,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR_LACSTR,ALL,ALL,TOT,2023,3101463,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR_MOUNT,ALL,ALL,TOT,2023,4169460,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR_SEASD,ALL,ALL,TOT,2023,7128170,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,TOUR_THRM,ALL,ALL,TOT,2023,1331422,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,ALL,ALL,ALL,TOT,2018,14957523,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,ALL,ALL,ALL,TOT,2019,15949449,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,ALL,ALL,ALL,TOT,2020,11168909,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,ALL,ALL,ALL,TOT,2021,14155446,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,ALL,ALL,ALL,TOT,2022,16661438,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,ALL,ALL,ALL,TOT,2023,17575588,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,CPROV,ALL,ALL,TOT,2023,455062,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,CPROV_MUN,ALL,ALL,TOT,2023,6646569,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,MUN,ALL,ALL,TOT,2023,6191507,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR,ALL,ALL,TOT,2023,10929019,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR_HILL,ALL,ALL,TOT,2023,645124,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR_HIST_ART,ALL,ALL,TOT,2023,1647187,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR_LACSTR,ALL,ALL,TOT,2023,965420,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR_MOUNT,ALL,ALL,TOT,2023,1668599,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR_SEASD,ALL,ALL,TOT,2023,5733824,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,IT,TOUR_THRM,ALL,ALL,TOT,2023,268865,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,ALL,ALL,ALL,TOT,2018,31328087,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,ALL,ALL,ALL,TOT,2019,33583035,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,ALL,ALL,ALL,TOT,2020,16675264,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,ALL,ALL,ALL,TOT,2021,23951298,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,ALL,ALL,ALL,TOT,2022,35139158,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,ALL,ALL,ALL,TOT,2023,39960534,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,CPROV,ALL,ALL,TOT,2023,765272,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,CPROV_MUN,ALL,ALL,TOT,2023,17042152,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,MUN,ALL,ALL,TOT,2023,16276880,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR,ALL,ALL,TOT,2023,22918382,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR_HILL,ALL,ALL,TOT,2023,1389029,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR_HIST_ART,ALL,ALL,TOT,2023,3019781,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR_LACSTR,ALL,ALL,TOT,2023,3898159,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR_MOUNT,ALL,ALL,TOT,2023,3140733,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR_SEASD,ALL,ALL,TOT,2023,10928603,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,OTHER,551_553,WORLD,TOUR_THRM,ALL,ALL,TOT,2023,542077,,,,,,,,,,,,,,,,
